citing	cited	type	confidence	evidence
0707.0399	nucl-th/0009027	background	low	The context states Glozman and Riska proposed the Goldstone boson as a degree of freedom, but no specific relationship to the citing paper is asserted.
0707.0399	hep-ph/0006245	background	low	The context states Glozman and Riska proposed the Goldstone boson as a degree of freedom, but no specific relationship to the citing paper is asserted.
0707.0399	hep-ph/9609278	background	low	The context states Glozman and Riska proposed the Goldstone boson as a degree of freedom, but no specific relationship to the citing paper is asserted.
0707.0399	cond-mat/0610011	background	low	The context mentions a QCD sum rule study by Chen et al. but does not specify the relationship to the citing paper's own work.
0707.0399	hep-lat/0611003	background	low	The context mentions a QCD sum rule study by Chen et al. but does not specify the relationship to the citing paper's own work.
0707.0399	nucl-th/0602025	background	low	The context mentions a QCD sum rule study by Chen et al. but does not specify the relationship to the citing paper's own work.
0707.0399	hep-ph/0408274	contrasts	high	Vijande et al. analyzed the udss systems and didn't find any stable tetraquark state, contrasting with the citing paper's search for a possible tetraquark candidate.
0707.0399	hep-ph/0609163	background	low	The context mentions a QCD sum rule study by Chen et al. but does not specify the relationship to the citing paper's own work.
0707.0399	hep-ph/0604138	background	low	The context mentions a QCD sum rule study by Chen et al. but does not specify the relationship to the citing paper's own work.
0707.0399	cond-mat/0608259	background	low	The context mentions a QCD sum rule study by Chen et al. but does not specify the relationship to the citing paper's own work.
0707.0399	hep-ph/9608283	background	low	The context states Glozman and Riska proposed the Goldstone boson as a degree of freedom, but no specific relationship to the citing paper is asserted.
0707.0399	hep-ph/9611404	background	low	The context states Glozman and Riska proposed the Goldstone boson as a degree of freedom, but no specific relationship to the citing paper is asserted.
0707.0399	hep-ph/0004229	background	low	The context states Glozman and Riska proposed the Goldstone boson as a degree of freedom, but no specific relationship to the citing paper is asserted.
0707.0399	hep-ph/9601353	background	low	The context states Glozman and Riska proposed the Goldstone boson as a degree of freedom, but no specific relationship to the citing paper is asserted.
0707.0399	nucl-th/0602065	background	low	The context mentions a QCD sum rule study by Chen et al. but does not specify the relationship to the citing paper's own work.
0707.0399	hep-ph/0011294	background	low	The context states Glozman and Riska proposed the Goldstone boson as a degree of freedom, but no specific relationship to the citing paper is asserted.
0707.0399	nucl-th/0608063	background	low	The context mentions a QCD sum rule study by Chen et al. but does not specify the relationship to the citing paper's own work.
0707.0399	nucl-th/0007008	background	low	The context mentions Isgur's critique but does not assert a specific relationship to the citing paper.
0707.0399	nucl-th/0602037	background	low	The context mentions a QCD sum rule study by Chen et al. but does not specify the relationship to the citing paper's own work.
0707.0436	nucl-th/0004026	extends	high	citing paper says 'In the previous calculations [TARGET], F was assumed to be isotropic; here we shall relax this assumption'
0707.0436	nucl-th/0612080	uses	high	citing paper says 'the corresponding expression for two-particle correlations can be found in reference [TARGET]'
0707.0436	nucl-th/0202013	background	medium	cited in a list of references without specific relationship asserted in the context
0707.0436	nucl-ex/0505014	background	medium	cited as an example of studies on identical particles close in momentum, no specific relationship asserted
0707.0436	hep-ph/0302139	extends	high	citing paper says 'In the previous calculations [TARGET], F was assumed to be isotropic; here we shall relax this assumption'
0707.0436	0710.2588	uses	high	citing paper says 'Further implications... are discussed in reference [TARGET]'
0707.0436	nucl-th/0612093	uses	high	citing paper says 'was discussed in some detail in reference [TARGET]'
0707.0564	hep-ph/0612168	background	high	The citation context defines the jet quenching parameter in terms of a Wilson loop, but does not assert a specific relationship beyond providing a definition.
0707.0564	hep-ph/0607062	uses	high	The citing paper states that non-perturbative evaluations of q have established consistency with a lower bound, using the cited work as evidence.
0707.0564	nucl-th/0512078	background	high	The citation context is a list of references with no surrounding sentence describing a relationship.
0707.0564	nucl-th/0110037	contrasts	medium	The citing paper says extrapolating models of ideal hydrodynamics from RHIC to the LHC arrives at values not exceeding 0.06, contrasting with the cited work's predictions.
0707.0564	0704.1699	background	high	The citation context is a list of references with no surrounding sentence describing a relationship.
0707.0564	nucl-th/0604040	background	high	The citation context mentions ongoing debate about collisional effects but does not assert a specific relationship with the cited paper.
0707.0657	nucl-th/0212105	background	low	The citation context is a list of references with no specific relationship asserted.
0707.0723	nucl-th/0404035	uses	high	the d-constraint is useful for obtaining various kinds of clustering wave function, which are not computed within a simple β-constraint [TARGET]
0707.0723	nucl-th/0611067	compares	medium	This situation is similar to the relationship between the ground band and α-40Ca higher-nodal band in 44Ti suggested by Kimura et al. with deformed-basis AMD [TARGET]
