citing	cited	type	confidence	evidence
0704.0106	hep-ph/9808378	background	low	Bare mention in a list of references without contextual sentence.
0704.0106	hep-ph/9804234	uses	high	This must include the physics of transverse momentum broadening [TARGET]
0704.0106	hep-ph/0109210	uses	high	a unified description of all medium effects in hard processes involving nuclei, such as electron-nucleus, hadron-nucleus and nucleus-nucleus collisions has to be developed [TARGET]
0704.0106	nucl-th/0406023	background	low	Bare mention in a list of references without contextual sentence.
0704.0106	hep-ph/0110038	uses	high	This must include the physics of transverse momentum broadening, strong nuclear enhancement in DIS [TARGET]
0704.0106	hep-ph/0111002	uses	high	a unified description of all medium effects in hard processes involving nuclei, such as electron-nucleus, hadron-nucleus and nucleus-nucleus collisions has to be developed [TARGET]
0704.0264	hep-ph/0612260	background	low	The citation context lists the paper among a series of references without any specific relationship asserted.
0704.0264	hep-ph/0302184	background	low	The citation context lists the paper among a series of references without any specific relationship asserted.
0704.0264	nucl-th/0302077	background	low	The citation context lists the paper among a series of references without any specific relationship asserted.
0704.0264	nucl-th/0602029	background	low	The citation context lists the paper among a series of references without any specific relationship asserted.
0704.0264	hep-ph/0605090	background	low	The citation context lists the paper among a series of references without any specific relationship asserted.
0704.0612	hep-ph/0512129	background	medium	The citation context mentions [TARGET] as reproducing charged hadron p_t spectra in dAu collisions, but no specific relationship is asserted beyond a comparative example.
0704.0612	hep-ph/0608063	background	medium	The citation context mentions [TARGET] as fitting the inclusive structure function measured in HERA, but no specific relationship is asserted beyond a comparative example.
0704.0612	hep-ph/0505052	background	low	The citation context mentions the Color Glass Condensate [TARGET] in the introduction as part of a list of evolution equations, with no specific relationship asserted.
0704.0612	hep-ph/0303204	background	low	The citation context mentions the Color Glass Condensate [TARGET] in the introduction as part of a list of evolution equations, with no specific relationship asserted.
0704.0612	hep-ph/9311205	uses	high	The citing paper takes the initial condition for the dipole scattering amplitude from the McLerran-Venugopalan (MV) model [TARGET].
0704.0612	hep-ph/9402335	background	low	The citation context mentions the Color Glass Condensate [TARGET] in the introduction as part of a list of evolution equations, with no specific relationship asserted.
0704.0612	hep-ph/9309289	uses	high	The citing paper takes the initial condition for the dipole scattering amplitude from the McLerran-Venugopalan (MV) model [TARGET].
0704.0612	hep-ph/0405045	contrasts	medium	The citing paper notes that the value of the anomalous dimension considered in [TARGET] is slightly different (0.53) from the BFKL saddle point value (0.63) used in the citing paper.
0704.0627	hep-ph/0506032	uses	high	the citing paper outlines the main equations of the model for the kaon electromagnetic current, detailed in [TARGET]
0704.0627	nucl-th/9612063	background	medium	the citing paper mentions that by using light-front quantum field theory the subnuclear structure can be more easily studied, citing [TARGET] as a general reference
0704.0627	nucl-th/9609047	background	medium	the citing paper mentions that by using light-front quantum field theory the subnuclear structure can be more easily studied, citing [TARGET] as a general reference
0704.0627	nucl-th/9602010	background	medium	the citing paper mentions that by using light-front quantum field theory the subnuclear structure can be more easily studied, citing [TARGET] as a general reference
0704.0731	nucl-th/9804027	background	low	The citation context mentions confronting the energy functional with calculations from first principles using the bare nucleon-nucleon force, but does not specify a direct relationship like extending, applying, or comparing the cited work itself
0704.1193	hep-ph/0201053	background	low	The citation context is a list of references with no surrounding sentence describing the cited work's relationship to the citing paper.
0704.1193	nucl-th/9903029	background	low	The citation context is a list of references with no surrounding sentence describing the cited work's relationship to the citing paper.
0704.1247	hep-ph/9908252	background	low	failed to parse response
0704.1247	hep-ph/0204181	background	low	failed to parse response
0704.1247	hep-ph/0107062	background	low	failed to parse response
0704.1247	hep-ph/0506004	background	low	failed to parse response
0704.1247	hep-ph/0410322	background	low	failed to parse response
0704.1247	hep-ph/9805442	background	low	failed to parse response
0704.1247	hep-ph/0607152	background	low	failed to parse response
0704.1247	hep-ph/0207060	background	low	failed to parse response
0704.1247	hep-ph/9510338	background	low	failed to parse response
0704.1247	hep-ph/9408346	background	low	failed to parse response
0704.1247	hep-ph/0603190	background	low	failed to parse response
0704.1247	hep-ph/0101098	background	low	failed to parse response
0704.1270	hep-ph/0511094	background	low	The citation context is a list of references with no specific assertion about the relationship to the cited paper.
0704.1410	nucl-th/0305084	background	low	The citation context is a list of references with no specific sentence describing the relationship to the cited paper
0704.1417	hep-ph/0312354	background	medium	The citation context mentions 'the discussion of Ref. [TARGET] on the possible formation of multiplets' as motivation, without asserting a specific technical relationship.
0704.1417	hep-ph/0106022	background	low	The citation appears only in the bibliography list with no body-text context provided.
0704.1417	hep-ph/0602194	background	low	The citation appears only in the bibliography list with no body-text context provided.
0704.1417	hep-ph/0201242	background	low	The citation appears only in the bibliography list with no body-text context provided.
0704.1417	hep-ph/0207060	background	low	The citation appears only in the bibliography list with no body-text context provided.
0704.1417	hep-ph/0112042	background	low	The citation appears only in the bibliography list with no body-text context provided.
